cfips,val_loss,sub_loss
[3.20545245],0.14060773095459494,2.99387230524778
[7.84878644],0.6579388564515103,1.0161104352635584
[1.13775372],1.2347934591808212,3.6024441932134956
[1.18813637],3.597703054658857,2.6241231146895125
[1.73344282],0.029104167129524013,1.5261158349430821
[0.77654457],3.037088256677152,10.57228512771789
[1.91598789],1.8350802946040567,1.0109698995616665
[2.6951659],0.44155781872836275,0.1374225022749725
[1.3746262],0.11431472109004177,3.1068967136862016
[1.20694528],1.064864202256332,2.723571388252584
[1.64934678],0.14291307036142298,1.6728022473669688
[1.44370024],1.3207594348105804,2.4159756000065724
[0.98306099],2.548642597906422,9.665684065700306
[1.42154985],5.127245874889812,9.369029853651506
[2.06813667],0.3787211379135349,0.9196753029924553
[2.24704715],0.11631121757151783,1.147036428542109
[1.19627651],1.822767653908186,0.903400821853858
[0.70337194],3.1345328037439537,2.8834767343613166
[1.66821204],1.353550952254594,0.8949908380012858
[0.96009355],2.7787931584910037,5.8410878865871805
[2.52856183],2.3745296930576325,2.1857118982821344
[1.67963977],1.0240177870205347,1.5402097026021533
[1.36965898],1.931083047896416,3.634316217316417
[2.29297924],0.7572492797772161,1.02546166886401
[3.01924561],8.780122311397642,9.031543401700635
[1.66119316],2.089502488785699,3.669974753972338
[2.35610246],0.44546500047594456,1.5159077670405017
[1.03698859],0.034315931887812186,0.9097651969370297
[1.85510967],1.0274807760070443,1.836857039167023
[1.3794349],0.05273822654947333,1.093996618112757
[1.23666942],9.971859520032,6.449824685624357
[1.11950499],0.09428177711235462,0.715839921509075
[2.50130309],1.0692957090700128,2.951125332101466
[3.38691835],0.3903987796244867,0.4154539957909189
[1.72036315],1.1155494325797746,1.9073981386305825
[6.22018602],1.2572035781878674,1.7343594438942542
[4.25119374],0.20245470303711408,2.123029021943517
[1.35983486],1.3900611460777124,1.5211438063494709
[3.77658183],1.7938247194290917,2.0081678919633923
[2.95329129],0.592855646499121,1.5524093524432556
[1.38266656],1.8731972395284915,1.9858105393522902
[1.73456666],1.5649392762130687,2.2854635453386125
[6.40353812],0.94767699736082,0.809808334551743
[1.33614245],1.1736503386402304,1.2188589749490362
[1.68631752],2.503328395954182,4.24858001126309
[2.5811307],0.20947921691314692,1.2080320148911976
[3.90059367],0.24097568701162364,0.30611840530766615
[1.0480819],1.054622609482591,2.6826121263731317
[4.67589919],3.4555436654882614,2.815123693113574
[3.071287],0.5707389024352136,2.6410276673644235
[0.87828447],3.161803946135864,9.301871241311636
[1.8763926],2.1480005166475276,0.7965797478446621
[2.96476021],6.209370543571838,35.48910771048712
[2.32675055],0.07082101388227773,0.6856576638704623
[2.83197763],1.225528416651903,0.5168848635807228
[7.16076699],1.1663193924130355,0.7189547108224892
[1.01769919],0.09309569733512786,7.879833144074647
[1.67333731],0.4152784929618689,1.5153380409940493
[3.31224512],0.4059105107595079,1.3843079160993703
[5.95525227],0.634281369468885,41.96615492923467
[1.5622942],0.7844449826523858,0.8338911721617783
[0.91833381],4.901726132695998,3.6566312999861768
[1.18300501],3.0496863250295387,4.038703934415765
[1.16839805],3.3868331195515093,2.8609848217663854
[6.58033119],0.3788788990141065,0.5775614186714506
